filename,partition,semantic_label,numeric_label
00930.jpg,train,Animation,1
00931.jpg,train,Horror,3
00932.jpg,train,Horror,3
00933.jpg,train,Animation,1
00934.jpg,train,Animation,1
00935.jpg,train,Romance,4
00936.jpg,train,Documentary,2
00937.jpg,train,Animation,1
00938.jpg,train,Horror,3
00939.jpg,train,Animation,1
00940.jpg,train,Romance,4
00941.jpg,train,Action,0
00942.jpg,train,Romance,4
00943.jpg,train,Action,0
00944.jpg,train,Horror,3
00945.jpg,train,Documentary,2
00946.jpg,train,Action,0
00947.jpg,train,Documentary,2
00948.jpg,train,Romance,4
00949.jpg,train,Action,0
00950.jpg,train,Documentary,2
00951.jpg,train,Documentary,2
00952.jpg,train,Documentary,2
00953.jpg,train,Documentary,2
00954.jpg,train,Action,0
00955.jpg,train,Romance,4
00956.jpg,train,Horror,3
00957.jpg,train,Horror,3
00958.jpg,train,Romance,4
00959.jpg,train,Documentary,2
00960.jpg,train,Romance,4
00961.jpg,train,Documentary,2
00962.jpg,train,Documentary,2
00963.jpg,train,Action,0
00964.jpg,train,Action,0
00965.jpg,train,Horror,3
00966.jpg,train,Action,0
00967.jpg,train,Romance,4
00968.jpg,train,Romance,4
00969.jpg,train,Animation,1
00970.jpg,train,Romance,4
00971.jpg,train,Animation,1
00972.jpg,train,Horror,3
00973.jpg,train,Horror,3
00974.jpg,train,Animation,1
00975.jpg,train,Action,0
00976.jpg,train,Documentary,2
00977.jpg,train,Animation,1
00978.jpg,train,Horror,3
00979.jpg,train,Action,0
00980.jpg,train,Horror,3
00981.jpg,train,Action,0
00982.jpg,train,Romance,4
00983.jpg,train,Action,0
00984.jpg,train,Animation,1
00985.jpg,train,Animation,1
00986.jpg,train,Animation,1
00987.jpg,train,Documentary,2
00988.jpg,train,Horror,3
00989.jpg,train,Animation,1
00990.jpg,train,Romance,4
00991.jpg,train,Documentary,2
00992.jpg,train,Horror,3
00993.jpg,train,Documentary,2
00994.jpg,train,Documentary,2
00995.jpg,train,Action,0
00996.jpg,train,Animation,1
00997.jpg,train,Documentary,2
00998.jpg,train,Documentary,2
00999.jpg,train,Action,0
01000.jpg,train,Horror,3
01001.jpg,train,Documentary,2
01002.jpg,train,Animation,1
01003.jpg,train,Action,0
01004.jpg,train,Action,0
01005.jpg,train,Romance,4
01006.jpg,train,Action,0
01007.jpg,train,Horror,3
01008.jpg,train,Action,0
01009.jpg,train,Animation,1
01010.jpg,train,Animation,1
01011.jpg,train,Animation,1
01012.jpg,train,Documentary,2
01013.jpg,train,Documentary,2
01014.jpg,train,Documentary,2
01015.jpg,train,Documentary,2
01016.jpg,train,Action,0
01017.jpg,train,Documentary,2
01018.jpg,train,Horror,3
01019.jpg,train,Horror,3
01020.jpg,train,Documentary,2
01021.jpg,train,Horror,3
01022.jpg,train,Horror,3
01023.jpg,train,Documentary,2
01024.jpg,train,Animation,1
01025.jpg,train,Action,0
01026.jpg,train,Documentary,2
01027.jpg,train,Animation,1
01028.jpg,train,Action,0
01029.jpg,train,Action,0
01030.jpg,train,Romance,4
01031.jpg,train,Documentary,2
01032.jpg,train,Documentary,2
01033.jpg,train,Romance,4
01034.jpg,train,Romance,4
01035.jpg,train,Animation,1
01036.jpg,train,Romance,4
01037.jpg,train,Action,0
01038.jpg,train,Romance,4
01039.jpg,train,Documentary,2
01040.jpg,train,Romance,4
01041.jpg,train,Animation,1
01042.jpg,train,Documentary,2
01043.jpg,train,Romance,4
01044.jpg,train,Documentary,2
01045.jpg,train,Romance,4
01046.jpg,train,Romance,4
01047.jpg,train,Documentary,2
01048.jpg,train,Action,0
01049.jpg,train,Documentary,2
01050.jpg,train,Romance,4
01051.jpg,train,Action,0
01052.jpg,train,Action,0
01053.jpg,train,Romance,4
01054.jpg,train,Romance,4
01055.jpg,train,Action,0
01056.jpg,train,Action,0
01057.jpg,train,Action,0
01058.jpg,train,Documentary,2
01059.jpg,train,Horror,3
01060.jpg,train,Animation,1
01061.jpg,train,Animation,1
01062.jpg,train,Horror,3
01063.jpg,train,Horror,3
01064.jpg,train,Romance,4
01065.jpg,train,Animation,1
01066.jpg,train,Documentary,2
01067.jpg,train,Animation,1
01068.jpg,train,Romance,4
01069.jpg,train,Action,0
01070.jpg,train,Horror,3
01071.jpg,train,Horror,3
01072.jpg,train,Documentary,2
01073.jpg,train,Action,0
01074.jpg,train,Animation,1
01075.jpg,train,Romance,4
01076.jpg,train,Romance,4
01077.jpg,train,Horror,3
01078.jpg,train,Romance,4
01079.jpg,train,Animation,1
01080.jpg,train,Animation,1
01081.jpg,train,Documentary,2
01082.jpg,train,Horror,3
01083.jpg,train,Action,0
01084.jpg,train,Action,0
01085.jpg,train,Romance,4
01086.jpg,train,Documentary,2
01087.jpg,train,Romance,4
01088.jpg,train,Horror,3
01089.jpg,train,Horror,3
01090.jpg,train,Horror,3
01091.jpg,train,Horror,3
01092.jpg,train,Romance,4
01093.jpg,train,Action,0
01094.jpg,train,Animation,1
01095.jpg,train,Documentary,2
01096.jpg,train,Horror,3
01097.jpg,train,Documentary,2
01098.jpg,train,Animation,1
01099.jpg,train,Horror,3
01100.jpg,train,Documentary,2
01101.jpg,train,Romance,4
01102.jpg,train,Horror,3
01103.jpg,train,Action,0
01104.jpg,train,Action,0
01105.jpg,train,Documentary,2
01106.jpg,train,Animation,1
01107.jpg,train,Documentary,2
01108.jpg,train,Horror,3
01109.jpg,train,Romance,4
01110.jpg,train,Action,0
01111.jpg,train,Animation,1
01112.jpg,train,Horror,3
01113.jpg,train,Documentary,2
01114.jpg,train,Documentary,2
01115.jpg,train,Animation,1
01116.jpg,train,Animation,1
01117.jpg,train,Romance,4
01118.jpg,train,Documentary,2
01119.jpg,train,Animation,1
01120.jpg,train,Documentary,2
01121.jpg,train,Horror,3
01122.jpg,train,Animation,1
01123.jpg,train,Animation,1
01124.jpg,train,Animation,1
01125.jpg,train,Romance,4
01126.jpg,train,Romance,4
01127.jpg,train,Action,0
01128.jpg,train,Action,0
01129.jpg,train,Animation,1
01130.jpg,train,Animation,1
01131.jpg,train,Animation,1
01132.jpg,train,Horror,3
01133.jpg,train,Romance,4
01134.jpg,train,Horror,3
01135.jpg,train,Animation,1
01136.jpg,train,Documentary,2
01137.jpg,train,Animation,1
01138.jpg,train,Action,0
01139.jpg,train,Documentary,2
01140.jpg,train,Action,0
01141.jpg,train,Animation,1
01142.jpg,train,Animation,1
01143.jpg,train,Romance,4
01144.jpg,train,Romance,4
01145.jpg,train,Romance,4
01146.jpg,train,Animation,1
01147.jpg,train,Romance,4
01148.jpg,train,Romance,4
01149.jpg,train,Horror,3
01150.jpg,train,Documentary,2
01151.jpg,train,Horror,3
01152.jpg,train,Romance,4
01153.jpg,train,Romance,4
01154.jpg,train,Horror,3
01155.jpg,train,Action,0
01156.jpg,train,Animation,1
01157.jpg,train,Action,0
01158.jpg,train,Action,0
01159.jpg,train,Action,0
01160.jpg,train,Animation,1
01161.jpg,train,Romance,4
01162.jpg,train,Romance,4
01163.jpg,train,Documentary,2
01164.jpg,train,Horror,3
01165.jpg,train,Romance,4
01166.jpg,train,Romance,4
01167.jpg,train,Action,0
01168.jpg,train,Documentary,2
01169.jpg,train,Documentary,2
01170.jpg,train,Romance,4
01171.jpg,train,Animation,1
01172.jpg,train,Animation,1
01173.jpg,train,Action,0
01174.jpg,train,Horror,3
01175.jpg,train,Documentary,2
01176.jpg,train,Romance,4
01177.jpg,train,Animation,1
01178.jpg,train,Romance,4
01179.jpg,train,Horror,3
01180.jpg,train,Animation,1
01181.jpg,train,Animation,1
01182.jpg,train,Animation,1
01183.jpg,train,Action,0
01184.jpg,train,Romance,4
01185.jpg,train,Romance,4
01186.jpg,train,Action,0
01187.jpg,train,Romance,4
01188.jpg,train,Animation,1
01189.jpg,train,Romance,4
01190.jpg,train,Horror,3
01191.jpg,train,Action,0
01192.jpg,train,Animation,1
01193.jpg,train,Horror,3
01194.jpg,train,Animation,1
01195.jpg,train,Horror,3
01196.jpg,train,Animation,1
01197.jpg,train,Horror,3
01198.jpg,train,Action,0
01199.jpg,train,Documentary,2
01200.jpg,train,Animation,1
01201.jpg,train,Documentary,2
01202.jpg,train,Horror,3
01203.jpg,train,Action,0
01204.jpg,train,Horror,3
01205.jpg,train,Animation,1
01206.jpg,train,Documentary,2
01207.jpg,train,Horror,3
01208.jpg,train,Horror,3
01209.jpg,train,Romance,4
01210.jpg,train,Documentary,2
01211.jpg,train,Horror,3
01212.jpg,train,Animation,1
01213.jpg,train,Romance,4
01214.jpg,train,Animation,1
01215.jpg,train,Horror,3
01216.jpg,train,Documentary,2
01217.jpg,train,Horror,3
01218.jpg,train,Action,0
01219.jpg,train,Documentary,2
01220.jpg,train,Action,0
01221.jpg,train,Action,0
01222.jpg,train,Animation,1
01223.jpg,train,Romance,4
01224.jpg,train,Romance,4
01225.jpg,train,Romance,4
01226.jpg,train,Animation,1
01227.jpg,train,Animation,1
01228.jpg,train,Romance,4
01229.jpg,train,Action,0
01230.jpg,train,Horror,3
01231.jpg,train,Romance,4
01232.jpg,train,Horror,3
01233.jpg,train,Romance,4
01234.jpg,train,Documentary,2
01235.jpg,train,Horror,3
01236.jpg,train,Animation,1
01237.jpg,train,Horror,3
01238.jpg,train,Action,0
01239.jpg,train,Action,0
01240.jpg,train,Action,0
01241.jpg,train,Action,0
01242.jpg,train,Romance,4
01243.jpg,train,Romance,4
01244.jpg,train,Documentary,2
01245.jpg,train,Documentary,2
01246.jpg,train,Action,0
01247.jpg,train,Romance,4
01248.jpg,train,Documentary,2
01249.jpg,train,Animation,1
01250.jpg,train,Documentary,2
01251.jpg,train,Horror,3
01252.jpg,train,Romance,4
01253.jpg,train,Documentary,2
01254.jpg,train,Romance,4
01255.jpg,train,Action,0
01256.jpg,train,Documentary,2
01257.jpg,train,Action,0
01258.jpg,train,Animation,1
01259.jpg,train,Romance,4
01260.jpg,train,Romance,4
01261.jpg,train,Documentary,2
01262.jpg,train,Romance,4
01263.jpg,train,Action,0
01264.jpg,train,Documentary,2
01265.jpg,train,Horror,3
01266.jpg,train,Romance,4
01267.jpg,train,Documentary,2
01268.jpg,train,Action,0
01269.jpg,train,Animation,1
01270.jpg,train,Horror,3
01271.jpg,train,Action,0
01272.jpg,train,Horror,3
01273.jpg,train,Horror,3
01274.jpg,train,Documentary,2
01275.jpg,train,Animation,1
01276.jpg,train,Action,0
01277.jpg,train,Animation,1
01278.jpg,train,Animation,1
01279.jpg,train,Romance,4
01280.jpg,train,Horror,3
01281.jpg,train,Action,0
01282.jpg,train,Documentary,2
01283.jpg,train,Romance,4
01284.jpg,train,Documentary,2
01285.jpg,train,Romance,4
01286.jpg,train,Horror,3
01287.jpg,train,Horror,3
01288.jpg,train,Documentary,2
01289.jpg,train,Romance,4
01290.jpg,train,Romance,4
01291.jpg,train,Horror,3
01292.jpg,train,Romance,4
01293.jpg,train,Action,0
01294.jpg,train,Documentary,2
01295.jpg,train,Documentary,2
01296.jpg,train,Animation,1
01297.jpg,train,Action,0
01298.jpg,train,Horror,3
01299.jpg,train,Horror,3
01300.jpg,train,Action,0
01301.jpg,train,Horror,3
01302.jpg,train,Action,0
01303.jpg,train,Action,0
01304.jpg,train,Animation,1
01305.jpg,train,Documentary,2
01306.jpg,train,Horror,3
01307.jpg,train,Documentary,2
01308.jpg,train,Documentary,2
01309.jpg,train,Animation,1
01310.jpg,train,Romance,4
01311.jpg,train,Romance,4
01312.jpg,train,Animation,1
01313.jpg,train,Romance,4
01314.jpg,train,Animation,1
01315.jpg,train,Documentary,2
01316.jpg,train,Action,0
01317.jpg,train,Romance,4
01318.jpg,train,Horror,3
01319.jpg,train,Horror,3
01320.jpg,train,Romance,4
01321.jpg,train,Romance,4
01322.jpg,train,Documentary,2
01323.jpg,train,Animation,1
01324.jpg,train,Action,0
01325.jpg,train,Documentary,2
01326.jpg,train,Animation,1
01327.jpg,train,Documentary,2
01328.jpg,train,Romance,4
01329.jpg,train,Animation,1
01330.jpg,train,Action,0
01331.jpg,train,Animation,1
01332.jpg,train,Animation,1
01333.jpg,train,Horror,3
01334.jpg,train,Animation,1
01335.jpg,train,Animation,1
01336.jpg,train,Romance,4
01337.jpg,train,Action,0
01338.jpg,train,Animation,1
01339.jpg,train,Horror,3
01340.jpg,train,Action,0
01341.jpg,train,Documentary,2
01342.jpg,train,Romance,4
01343.jpg,train,Horror,3
01344.jpg,train,Romance,4
01345.jpg,train,Action,0
01346.jpg,train,Romance,4
01347.jpg,train,Action,0
01348.jpg,train,Documentary,2
01349.jpg,train,Documentary,2
01350.jpg,train,Animation,1
01351.jpg,train,Romance,4
01352.jpg,train,Documentary,2
01353.jpg,train,Documentary,2
01354.jpg,train,Horror,3
01355.jpg,train,Animation,1
01356.jpg,train,Romance,4
01357.jpg,train,Documentary,2
01358.jpg,train,Animation,1
01359.jpg,train,Romance,4
01360.jpg,train,Action,0
01361.jpg,train,Romance,4
01362.jpg,train,Romance,4
01363.jpg,train,Horror,3
01364.jpg,train,Animation,1
01365.jpg,train,Horror,3
01366.jpg,train,Romance,4
01367.jpg,train,Animation,1
01368.jpg,train,Action,0
01369.jpg,train,Animation,1
01370.jpg,train,Horror,3
01371.jpg,train,Horror,3
01372.jpg,train,Romance,4
01373.jpg,train,Action,0
01374.jpg,train,Horror,3
01375.jpg,train,Horror,3
01376.jpg,train,Documentary,2
01377.jpg,train,Horror,3
01378.jpg,train,Romance,4
01379.jpg,train,Action,0
01380.jpg,train,Horror,3
01381.jpg,train,Animation,1
01382.jpg,train,Romance,4
01383.jpg,train,Animation,1
01384.jpg,train,Horror,3
01385.jpg,train,Documentary,2
01386.jpg,train,Documentary,2
01387.jpg,train,Horror,3
01388.jpg,train,Action,0
01389.jpg,train,Horror,3
01390.jpg,train,Horror,3
01391.jpg,train,Romance,4
01392.jpg,train,Documentary,2
01393.jpg,train,Horror,3
01394.jpg,train,Romance,4
01395.jpg,train,Horror,3
01396.jpg,train,Documentary,2
01397.jpg,train,Documentary,2
01398.jpg,train,Animation,1
01399.jpg,train,Animation,1
01400.jpg,train,Documentary,2
01401.jpg,train,Romance,4
01402.jpg,train,Romance,4
01403.jpg,train,Documentary,2
01404.jpg,train,Action,0
01405.jpg,train,Horror,3
01406.jpg,train,Documentary,2
01407.jpg,train,Horror,3
01408.jpg,train,Animation,1
01409.jpg,train,Action,0
01410.jpg,train,Documentary,2
01411.jpg,train,Horror,3
01412.jpg,train,Romance,4
01413.jpg,train,Horror,3
01414.jpg,train,Documentary,2
01415.jpg,train,Action,0
01416.jpg,train,Horror,3
01417.jpg,train,Documentary,2
01418.jpg,train,Animation,1
01419.jpg,train,Documentary,2
01420.jpg,train,Documentary,2
01421.jpg,train,Action,0
01422.jpg,train,Action,0
01423.jpg,train,Romance,4
01424.jpg,train,Romance,4
01425.jpg,train,Documentary,2
01426.jpg,train,Romance,4
01427.jpg,train,Action,0
01428.jpg,train,Documentary,2
01429.jpg,train,Horror,3
01430.jpg,train,Romance,4
01431.jpg,train,Action,0
01432.jpg,train,Romance,4
01433.jpg,train,Animation,1
01434.jpg,train,Horror,3
01435.jpg,train,Action,0
01436.jpg,train,Documentary,2
01437.jpg,train,Romance,4
01438.jpg,train,Romance,4
01439.jpg,train,Documentary,2
01440.jpg,train,Documentary,2
01441.jpg,train,Animation,1
01442.jpg,train,Documentary,2
01443.jpg,train,Romance,4
01444.jpg,train,Romance,4
01445.jpg,train,Animation,1
01446.jpg,train,Action,0
01447.jpg,train,Animation,1
01448.jpg,train,Action,0
01449.jpg,train,Horror,3
01450.jpg,train,Documentary,2
01451.jpg,train,Romance,4
01452.jpg,train,Action,0
01453.jpg,train,Animation,1
01454.jpg,train,Action,0
01455.jpg,train,Documentary,2
01456.jpg,train,Animation,1
01457.jpg,train,Horror,3
01458.jpg,train,Documentary,2
01459.jpg,train,Romance,4
01460.jpg,train,Animation,1
01461.jpg,train,Animation,1
01462.jpg,train,Horror,3
01463.jpg,train,Action,0
01464.jpg,train,Documentary,2
01465.jpg,train,Action,0
01466.jpg,train,Documentary,2
01467.jpg,train,Romance,4
01468.jpg,train,Romance,4
01469.jpg,train,Romance,4
01470.jpg,train,Action,0
01471.jpg,train,Documentary,2
01472.jpg,train,Documentary,2
01473.jpg,train,Romance,4
01474.jpg,train,Animation,1
01475.jpg,train,Action,0
01476.jpg,train,Horror,3
01477.jpg,train,Animation,1
01478.jpg,train,Romance,4
01479.jpg,train,Animation,1
01480.jpg,train,Documentary,2
01481.jpg,train,Action,0
01482.jpg,train,Documentary,2
01483.jpg,train,Animation,1
01484.jpg,train,Romance,4
01485.jpg,train,Horror,3
01486.jpg,train,Animation,1
01487.jpg,train,Documentary,2
01488.jpg,train,Action,0
01489.jpg,train,Animation,1
01490.jpg,train,Action,0
01491.jpg,train,Documentary,2
01492.jpg,train,Action,0
01493.jpg,train,Romance,4
01494.jpg,train,Documentary,2
01495.jpg,train,Animation,1
01496.jpg,train,Horror,3
01497.jpg,train,Animation,1
01498.jpg,train,Romance,4
01499.jpg,train,Animation,1
01500.jpg,train,Romance,4
01501.jpg,train,Horror,3
01502.jpg,train,Action,0
01503.jpg,train,Romance,4
01504.jpg,train,Action,0
01505.jpg,train,Action,0
01506.jpg,train,Animation,1
01507.jpg,train,Animation,1
01508.jpg,train,Horror,3
01509.jpg,train,Action,0
01510.jpg,train,Romance,4
01511.jpg,train,Documentary,2
01512.jpg,train,Documentary,2
01513.jpg,train,Animation,1
01514.jpg,train,Horror,3
01515.jpg,train,Documentary,2
01516.jpg,train,Romance,4
01517.jpg,train,Action,0
01518.jpg,train,Documentary,2
01519.jpg,train,Documentary,2
01520.jpg,train,Animation,1
01521.jpg,train,Documentary,2
01522.jpg,train,Romance,4
01523.jpg,train,Horror,3
01524.jpg,train,Action,0
01525.jpg,train,Animation,1
01526.jpg,train,Documentary,2
01527.jpg,train,Animation,1
01528.jpg,train,Animation,1
01529.jpg,train,Action,0
01530.jpg,train,Animation,1
01531.jpg,train,Action,0
01532.jpg,train,Documentary,2
01533.jpg,train,Romance,4
01534.jpg,train,Action,0
01535.jpg,train,Romance,4
01536.jpg,train,Documentary,2
01537.jpg,train,Animation,1
01538.jpg,train,Action,0
01539.jpg,train,Horror,3
01540.jpg,train,Romance,4
01541.jpg,train,Horror,3
01542.jpg,train,Documentary,2
01543.jpg,train,Action,0
01544.jpg,train,Animation,1
01545.jpg,train,Documentary,2
01546.jpg,train,Horror,3
01547.jpg,train,Action,0
01548.jpg,train,Romance,4
01549.jpg,train,Horror,3
01550.jpg,train,Horror,3
01551.jpg,train,Romance,4
01552.jpg,train,Animation,1
01553.jpg,train,Animation,1
01554.jpg,train,Animation,1
01555.jpg,train,Romance,4
01556.jpg,train,Action,0
01557.jpg,train,Horror,3
01558.jpg,train,Action,0
01559.jpg,train,Action,0
01560.jpg,train,Documentary,2
01561.jpg,train,Horror,3
01562.jpg,train,Animation,1
01563.jpg,train,Documentary,2
01564.jpg,train,Documentary,2
01565.jpg,train,Animation,1
01566.jpg,train,Horror,3
01567.jpg,train,Documentary,2
01568.jpg,train,Romance,4
01569.jpg,train,Romance,4
01570.jpg,train,Documentary,2
01571.jpg,train,Action,0
01572.jpg,train,Action,0
01573.jpg,train,Documentary,2
01574.jpg,train,Animation,1
01575.jpg,train,Horror,3
01576.jpg,train,Action,0
01577.jpg,train,Documentary,2
01578.jpg,train,Documentary,2
01579.jpg,train,Romance,4
01580.jpg,train,Documentary,2
01581.jpg,train,Horror,3
01582.jpg,train,Animation,1
01583.jpg,train,Horror,3
01584.jpg,train,Documentary,2
01585.jpg,train,Documentary,2
01586.jpg,train,Romance,4
01587.jpg,train,Documentary,2
01588.jpg,train,Romance,4
01589.jpg,train,Action,0
01590.jpg,train,Documentary,2
01591.jpg,train,Animation,1
01592.jpg,train,Horror,3
01593.jpg,train,Horror,3
01594.jpg,train,Romance,4
01595.jpg,train,Horror,3
01596.jpg,train,Horror,3
01597.jpg,train,Action,0
01598.jpg,train,Horror,3
01599.jpg,train,Horror,3
01600.jpg,train,Action,0
01601.jpg,train,Horror,3
01602.jpg,train,Documentary,2
01603.jpg,train,Horror,3
01604.jpg,train,Horror,3
01605.jpg,train,Animation,1
01606.jpg,train,Action,0
01607.jpg,train,Horror,3
01608.jpg,train,Documentary,2
01609.jpg,train,Animation,1
01610.jpg,train,Romance,4
01611.jpg,train,Documentary,2
01612.jpg,train,Horror,3
01613.jpg,train,Documentary,2
01614.jpg,train,Romance,4
01615.jpg,train,Animation,1
